neuron,target,acc,beta0,beta1
416,water,0.5379310344827586,0.7534256332975122,-0.16559172897124474
416,lick_or_not,0.5517241379310345,0.7603291409065172,-0.16076888967859954
417,context,0.2,0.10334178544001668,-0.014581371144792547
417,water,0.4413793103448276,0.14313143305640497,-0.021101695209939823
417,lick_or_not,0.44827586206896547,0.16727117587396081,-0.02057826856796759
418,context,0.2,-0.17518335870456309,0.03193293535320599
418,water,0.5379310344827586,0.14680299802700134,-0.024874423866316303
418,lick_or_not,0.5172413793103449,0.16592885622587078,-0.02349602683256933
419,context,0.16551724137931034,0.11570132634927281,-0.02920641618443804
419,water,0.46896551724137925,-0.08735864076049579,0.017703779983777816
419,lick_or_not,0.46206896551724147,-0.046198438102784414,0.01443558208607109
420,context,0.23448275862068968,0.020776120828236665,-0.0021802420952749197
420,water,0.44827586206896547,-0.03940980497347034,0.002526350630684757
420,lick_or_not,0.4,-0.021995271396203483,0.0035313966328457324
421,context,0.2137931034482759,-0.2826826918580761,0.03793554718051582
421,water,0.6068965517241379,-0.4552503860600858,0.061089158565822727
421,lick_or_not,0.5724137931034483,-0.40549896401309354,0.05795395219188819
422,context,0.17241379310344826,0.0251219189380313,-0.004616221902025651
422,water,0.4344827586206897,-0.059378711469089164,0.007015550029133007
422,lick_or_not,0.4068965517241379,-0.008890591322611434,0.00349106309766842
423,context,0.2827586206896552,-0.27388639556974864,0.0375469920070783
423,water,0.613793103448276,-0.7726612919718375,0.09297183475449744
423,lick_or_not,0.6068965517241379,-0.7434989760613362,0.09304771149766322
424,context,0.22758620689655173,-0.07647372304556661,0.00677780520247597
424,water,0.4206896551724138,-0.008509873226222682,-0.0004783199241097966
424,lick_or_not,0.4413793103448276,0.026006002465283604,-0.0011050565809296252
425,context,0.17241379310344826,-0.033491168404539744,0.00622768050557888
425,water,0.4137931034482759,0.11122480877225173,-0.02077127526046012
425,lick_or_not,0.3793103448275862,0.13337294811342967,-0.019830277274764205
426,context,0.24137931034482757,-0.0265558222561786,0.008462444571379459
426,water,0.5379310344827586,0.2202115979607979,-0.04596238802385896
426,lick_or_not,0.5172413793103449,0.2627213991544076,-0.0489385448600971
427,context,0.2137931034482759,-0.2645069897250614,0.026786141856306414
427,water,0.44827586206896547,0.02906120470290607,-0.004317911038295687
427,lick_or_not,0.40689655172413797,0.07413304926904685,-0.006079576996375261
428,context,0.18620689655172415,-0.10110389146598772,0.007678980830775703
428,water,0.46206896551724136,-0.11941024223918237,0.008706444684745922
428,lick_or_not,0.5103448275862069,-0.11343991600829822,0.01050747321107914
429,context,0.2068965517241379,-0.03848960023919325,0.007533578170022739
429,water,0.5448275862068966,-0.20511735430111389,0.04144971303658206
429,lick_or_not,0.5241379310344827,-0.15367031612864482,0.036271734491212154
430,context,0.2137931034482759,0.10461006034227378,-0.008541128175961043
430,water,0.5379310344827586,0.16142639797884134,-0.015306054837826566
430,lick_or_not,0.5655172413793104,0.19475513274036965,-0.015793623909431006
431,context,0.2482758620689655,-0.1529303996154425,0.02122573426632162
431,water,0.5241379310344827,-0.20524359002556367,0.027880443058441288
431,lick_or_not,0.496551724137931,-0.15500087522374165,0.02457013079531684
432,context,0.2,0.10545120705616891,-0.004868360506369569
432,water,0.4896551724137931,-0.15413009087315394,0.006246036180739322
432,lick_or_not,0.48275862068965525,-0.10407296723480358,0.005245300170718443
433,context,0.25517241379310346,0.2449642904631368,-0.04260136257061644
433,water,0.5724137931034483,0.5023908259962698,-0.08787379320342235
433,lick_or_not,0.593103448275862,0.543288764670736,-0.09004820359679284
434,context,0.32413793103448274,-0.22379074524929246,0.0557485793217478
434,water,0.6275862068965516,0.3542937526658817,-0.07710982832564098
434,lick_or_not,0.6,0.42544353045117134,-0.08654703352936234
435,context,0.2137931034482759,-0.08131285611109416,0.017123567210031956
435,water,0.5241379310344827,-0.18221342100855822,0.03785319746131529
435,lick_or_not,0.47586206896551725,-0.1405785707973456,0.03470186527541932
436,context,0.2068965517241379,0.04383027961877445,-0.006799780417356183
436,water,0.5862068965517242,0.25523463417881576,-0.03996984040888327
436,lick_or_not,0.5931034482758621,0.25308963002945106,-0.035500907369052
437,context,0.16551724137931034,0.03308395931944789,-0.00406725394252806
437,water,0.503448275862069,0.1316095458655555,-0.017242767480402064
437,lick_or_not,0.5241379310344827,0.17744797618471447,-0.019411877907133536
438,context,0.22758620689655173,-0.08766368288686238,0.024488114607952603
438,water,0.48275862068965514,-0.041181010464422206,0.00731679228248109
438,lick_or_not,0.47586206896551725,0.029611777639490522,-0.0042255370472919235
439,context,0.2896551724137931,-0.3488339263833885,0.03588120621346912
439,water,0.5655172413793104,-0.3688470110595204,0.03902230506516282
439,lick_or_not,0.5586206896551724,-0.31143934459308426,0.03575042813900468
440,context,0.23448275862068968,-0.42188238596625954,0.09291583022367458
440,water,0.40689655172413797,-0.017681013334431027,0.0008850016121444668
440,lick_or_not,0.4344827586206897,0.010387796325106315,0.0007759783168321471
441,context,0.2482758620689655,0.178905948194566,-0.03133096185653386
441,water,0.46896551724137925,-0.17846858381102848,0.027120091190496645
441,lick_or_not,0.45517241379310347,-0.13317678722366566,0.024195529152647357
442,context,0.2206896551724138,-0.39431873360107583,0.031680961549064406
442,water,0.613793103448276,-0.5810398834663772,0.04882398396725332
442,lick_or_not,0.6068965517241379,-0.522847337545358,0.046190737486544155
443,context,0.24137931034482757,-0.14069871698437242,0.022803434655239745
443,water,0.5448275862068966,0.7108575498275682,-0.08659528588455453
443,lick_or_not,0.5379310344827587,0.7624855733502872,-0.08942863474086489
444,context,0.2,0.2486988437892879,-0.05088994529401813
444,water,0.496551724137931,-0.05402623271492662,0.007513875947711682
444,lick_or_not,0.4413793103448276,-0.005813232887103952,0.0036598786542975615
445,context,0.2551724137931034,0.02609804895245299,-0.0033203926764535847
445,water,0.503448275862069,0.0033682919156304333,-0.0021690624415439666
445,lick_or_not,0.46206896551724136,-0.019051224129493362,0.004151770559071424
446,context,0.2206896551724138,0.02576568132132302,-0.0023364664345405933
446,water,0.4413793103448276,-0.09694859026388211,0.013409995257541043
446,lick_or_not,0.44827586206896547,-0.04593614720330597,0.009632581725291373
447,context,0.2827586206896552,0.6716303304209815,-0.166138216935039
447,water,0.7793103448275861,1.7552624224796225,-0.4931311754698828
447,lick_or_not,0.7793103448275861,1.7554415837761552,-0.4823936882094928
448,context,0.27586206896551724,-0.2266762967517705,0.04278989411445907
448,water,0.6206896551724137,0.3107467081885942,-0.04932203327053562
448,lick_or_not,0.6413793103448275,0.35889447511470257,-0.0525076209951839
449,context,0.26206896551724135,-0.04253657084657506,0.008252129484487187
449,water,0.5310344827586206,0.28973707956950856,-0.041949011496368864
449,lick_or_not,0.5310344827586206,0.3125731055010834,-0.04121582980306058
450,context,0.24137931034482757,-0.3201212090688014,0.03817591414400785
450,water,0.5586206896551724,-0.3952504785231952,0.04852871035767221
450,lick_or_not,0.5517241379310345,-0.34342774121548225,0.04539493191861401
451,context,0.19310344827586207,0.338742928502775,-0.06091785599410796
451,water,0.5172413793103449,0.5205804169173315,-0.09249571047074105
451,lick_or_not,0.5379310344827586,0.6078533257970956,-0.10280020352255216
452,context,0.3931034482758621,-0.3504287755581461,0.047214678444544154
452,water,0.5724137931034482,0.3304665416603998,-0.027988464921510737
452,lick_or_not,0.5586206896551724,0.37556408470403935,-0.029400410641223694
453,context,0.2827586206896552,-0.4780046314170999,0.08460198310642557
453,water,0.4344827586206897,-0.13346382054297207,0.022044664252607066
453,lick_or_not,0.46206896551724136,-0.1156860306174893,0.023882409916968737
454,context,0.24137931034482757,0.2662878176822411,-0.030278894619237086
454,water,0.6482758620689655,0.6054441676797596,-0.07338774109101609
454,lick_or_not,0.6482758620689655,0.6552151621771914,-0.0761083821438802
455,context,0.31724137931034485,0.9857874050238183,-0.13797903016776522
455,water,0.496551724137931,-0.2052319468850279,0.0193982186452997
455,lick_or_not,0.4413793103448276,-0.1619852530712809,0.017802799300643567
456,context,0.2206896551724138,0.599311974459073,-0.17882956353150853
456,water,0.45517241379310347,-0.0925537301988244,0.01903002239127297
456,lick_or_not,0.48275862068965514,-0.061581615401984965,0.018206854267054786
457,context,0.2827586206896552,-0.4647349730210698,0.09374069483490141
457,water,0.5862068965517241,0.27443636993402765,-0.051806899864870276
457,lick_or_not,0.6,0.3450074456227212,-0.05969608445374113
458,context,0.2137931034482759,0.44019538952269543,-0.08998434146249519
458,water,0.5310344827586206,0.441511286921969,-0.08454224137322536
458,lick_or_not,0.5655172413793104,0.4332701646149949,-0.07755746589025418
459,context,0.24137931034482757,-0.48682030293724887,0.06487669437126982
459,water,0.593103448275862,-0.6564560422018254,0.09251232284630778
459,lick_or_not,0.6,-0.6843726664183415,0.10110782590211737
460,context,0.2896551724137931,0.38605307353578927,-0.06716575401586096
460,water,0.6275862068965518,0.9173119342890216,-0.17020539618287128
460,lick_or_not,0.6344827586206897,0.9543477715866713,-0.17161454968188103
461,context,0.3103448275862069,-0.34307760890170336,0.06054838920849569
461,water,0.5379310344827586,-0.21727231063795072,0.03585284507054388
461,lick_or_not,0.5241379310344827,-0.16594829156009733,0.03161912805410024
462,context,0.26896551724137935,-0.7642879088573189,0.12863155225061348
462,water,0.6482758620689656,-1.455538530228847,0.24909991698038125
462,lick_or_not,0.6482758620689655,-1.397579850180153,0.24421919887608454
463,context,0.2206896551724138,-0.20517861340064722,0.046932447429453
463,water,0.5034482758620691,-0.1271478980328473,0.028105908250301383
463,lick_or_not,0.47586206896551725,-0.13922668091897106,0.03804343816488154
464,context,0.24137931034482757,-0.209462475957886,0.044010205795467806
464,water,0.3793103448275862,-0.01916526955372403,0.0011074487246795007
464,lick_or_not,0.3931034482758621,0.016882368920838383,-0.0006369080491015021
465,context,0.18620689655172412,-0.03938259246008195,0.0073017129525995445
465,water,0.45517241379310347,-0.08610164219159774,0.01445148674586996
465,lick_or_not,0.5172413793103449,-0.07492840271827622,0.017753118115016994
466,context,0.2482758620689655,0.43612046788001557,-0.07891566349357321
466,water,0.5724137931034483,0.44849094383996785,-0.0808377607772943
466,lick_or_not,0.5724137931034483,0.5273594487481037,-0.08982026663265949
467,context,0.23448275862068968,0.35127216357151586,-0.0528984732527431
467,water,0.47586206896551725,-0.03883256915803574,0.0032695228590644424
467,lick_or_not,0.46896551724137925,-0.023850516382889833,0.004918558310380503
468,context,0.19310344827586207,-0.3991710005932624,0.0675226610277368
468,water,0.5655172413793104,-0.5138674659355333,0.08996712905776297
468,lick_or_not,0.5448275862068966,-0.46094849385781017,0.08547809520175996
469,context,0.1793103448275862,0.03243513567359394,-0.0030156632129195835
469,water,0.4482758620689656,-0.00636195901379324,-0.000555237257983701
469,lick_or_not,0.46896551724137936,0.028147830247795182,-0.0010723581860778758
470,context,0.19310344827586207,0.4067784379731248,-0.10588065823623241
470,water,0.47586206896551725,0.054914015058304975,-0.015824512365246558
470,lick_or_not,0.48965517241379314,0.09691803085592705,-0.019160353640511177
471,context,0.2827586206896552,-0.4428245574950869,0.06508914797239727
471,water,0.46206896551724136,-0.09662141150230476,0.011395664314636256
471,lick_or_not,0.4482758620689656,-0.05693405113280211,0.009731423745737879
472,context,0.2827586206896552,-0.643768205345045,0.10828040654612006
472,water,0.5103448275862068,-0.2968399227361835,0.0503311834101268
472,lick_or_not,0.48965517241379314,-0.23744128456885846,0.044691530222718004
473,context,0.2482758620689655,0.29103412705690307,-0.046722290563672886
473,water,0.46206896551724147,0.019851833224467683,-0.0047468278097448045
473,lick_or_not,0.48275862068965514,-0.04761685083035922,0.008671572251995913
474,context,0.17931034482758618,-0.09491236434297144,0.016014807022040667
474,water,0.4,0.007997557421026145,-0.003785971421856871
474,lick_or_not,0.3586206896551724,0.006724414331739845,0.0012281257735520666
475,context,0.2689655172413793,-0.15970194564174972,0.013552954429111667
475,water,0.5724137931034482,0.4227830780153537,-0.028740773641605488
475,lick_or_not,0.6068965517241379,0.47082793951541607,-0.0300728829982321
476,context,0.22758620689655173,0.7438338840109915,-0.06990223620586798
476,water,0.6689655172413792,1.152650408810597,-0.10014980142814382
476,lick_or_not,0.6482758620689655,1.1883099268158355,-0.10043200005420265
477,context,0.25517241379310346,-0.5260712221293565,0.05135339275996758
477,water,0.5310344827586206,-0.2257314532668541,0.02201510959736861
477,lick_or_not,0.44827586206896547,-0.1725959117922452,0.019357237823033564
478,context,0.23448275862068968,-0.3941927480639588,0.04548158093086471
478,water,0.5172413793103449,-0.15340872435489583,0.016820880790557963
478,lick_or_not,0.47586206896551725,-0.11435374232102188,0.015441247287671349
479,context,0.25517241379310346,0.36742825259487377,-0.04328319857572631
479,water,0.46896551724137925,-0.04952236179699326,0.00393449454183739
479,lick_or_not,0.46206896551724136,-0.01327446497585424,0.0029810001511923405
480,context,0.22758620689655173,0.1668458043818503,-0.04030357374728224
480,water,0.503448275862069,0.3882155721063977,-0.09647428403222999
480,lick_or_not,0.5103448275862069,0.42101674078788276,-0.09758291842685994
481,context,0.27586206896551724,0.5019969696557686,-0.10238711606549905
481,water,0.5241379310344828,-0.45508900341267366,0.08521133074455606
481,lick_or_not,0.5034482758620691,-0.39655999976864315,0.07918716262829253
482,context,0.16551724137931034,0.26748379757104407,-0.04092192639117013
482,water,0.4482758620689656,0.12333293011278845,-0.018738996554446653
482,lick_or_not,0.47586206896551725,0.17434497011913044,-0.02201616072074503
483,context,0.20689655172413796,0.15464529217316186,-0.020488555072268103
483,water,0.5655172413793104,0.6519374910606152,-0.11753395053320521
483,lick_or_not,0.5586206896551723,0.6137716200133263,-0.10438386618662471
484,context,0.18620689655172415,-0.0764149994223229,0.006280037576021897
484,water,0.4,0.008400535711845394,-0.0019935434324526713
484,lick_or_not,0.4344827586206897,0.05375587596125824,-0.003589438322957829
485,context,0.23448275862068968,0.8562550790764408,-0.1531608148870563
485,water,0.6137931034482758,0.2857406818003461,-0.04689524195678131
485,lick_or_not,0.5448275862068965,0.2867642627620077,-0.04254140266558551
486,context,0.2206896551724138,0.1646852900556237,-0.011773585355349859
486,water,0.4896551724137931,-0.06480198661747648,0.0034141204441118737
486,lick_or_not,0.48965517241379314,-0.009402564727824466,0.0015520257762340008
487,context,0.18620689655172415,0.2124615402329174,-0.038058867152725176
487,water,0.5103448275862069,0.38624802277514797,-0.06864959696947787
487,lick_or_not,0.5586206896551724,0.42077790620043404,-0.06977631428685788
488,context,0.2,-0.3193533224104319,0.055207701062760454
488,water,0.44827586206896547,0.04382269051807275,-0.01011629782551819
488,lick_or_not,0.44827586206896547,0.037640328903398385,-0.0041857742201337296
489,context,0.33793103448275863,-0.6598851628051342,0.1424461578315168
489,water,0.5724137931034483,-0.33892829833408084,0.06877818161406933
489,lick_or_not,0.5655172413793104,-0.37567639122183305,0.08386676686428896
490,context,0.3172413793103448,0.8383917270771338,-0.14660492873719305
490,water,0.6827586206896552,1.3487234945541877,-0.21631158402008552
490,lick_or_not,0.6827586206896552,1.3767378976516167,-0.21491041495634422
491,context,0.3517241379310345,0.906387484997029,-0.20903997344890138
491,water,0.4344827586206897,0.01838574836760729,-0.005521537615926387
491,lick_or_not,0.46896551724137925,0.0675153815370273,-0.009217777031811354
492,context,0.26206896551724135,-0.5411523162173337,0.07988640860801262
492,water,0.5655172413793104,-0.6389862530741296,0.1018048539282532
492,lick_or_not,0.6,-0.6648731002411115,0.11136384045891928
493,context,0.23448275862068968,-0.1478236721744885,0.010655821753181955
493,water,0.5103448275862069,0.025279256026635447,-0.0027633921250740877
493,lick_or_not,0.47586206896551725,0.011047108778762122,0.0001941376914380067
494,context,0.2827586206896552,0.5098925220912834,-0.09562316460334735
494,water,0.6344827586206897,0.37951500861339443,-0.062394650447077454
494,lick_or_not,0.5724137931034483,0.3892586923024248,-0.059252600234032705
495,context,0.18620689655172412,-0.14618240861291454,0.01684513018384209
495,water,0.5103448275862069,-0.2377037082028304,0.02816995593302088
495,lick_or_not,0.46896551724137936,-0.20306370739575164,0.027282747674540097
496,context,0.25517241379310346,0.1992363502713131,-0.014547496936663405
496,water,0.5379310344827586,0.17162132608093766,-0.013751097055345917
496,lick_or_not,0.5172413793103449,0.21813000798674234,-0.015148707233546806
497,context,0.22758620689655173,-0.2817226104809771,0.03418993227731545
497,water,0.44827586206896547,-0.016878350939701803,0.0003755347715139469
497,lick_or_not,0.46206896551724136,0.06148205373635341,-0.005805460304608382
498,context,0.27586206896551724,0.315810165056606,-0.061091984270706286
498,water,0.5862068965517242,0.4844237557754873,-0.09119410618305947
498,lick_or_not,0.5862068965517242,0.5609858733496301,-0.10013564679656779
499,context,0.46896551724137936,-0.6885345260648701,0.12886893241346087
499,water,0.5793103448275863,0.5958819759773722,-0.07643445138173897
499,lick_or_not,0.586206896551724,0.6399840323518928,-0.07840292898967927
500,context,0.20689655172413796,-0.36447588707348816,0.06965258276703196
500,water,0.5793103448275861,-1.0073771784564867,0.17971192566532238
500,lick_or_not,0.5862068965517241,-0.9324152839484635,0.1710686545348527
501,context,0.2896551724137931,0.14025107017436853,-0.01367271584897496
501,water,0.49655172413793097,0.15694579377152873,-0.01751270093913927
501,lick_or_not,0.46206896551724136,0.0641434943084621,-0.005153755531194397
502,context,0.32413793103448274,-0.35334548475202526,0.07316777192136796
502,water,0.5724137931034483,0.3215904640666395,-0.057546415443043
502,lick_or_not,0.5517241379310345,0.3389467378536897,-0.05562834464038853
503,context,0.18620689655172415,0.10934617061411987,-0.028741702623345616
503,water,0.47586206896551725,-0.04521297445393506,0.007775581920028073
503,lick_or_not,0.48275862068965514,-0.025619151049243057,0.009754629424012591
504,context,0.2137931034482759,-0.13611293197828384,0.016396342273532687
504,water,0.5448275862068966,-0.28363072468734546,0.03405174540969537
504,lick_or_not,0.5379310344827587,-0.24492155081224903,0.03266667142383491
505,context,0.2689655172413793,-0.3685628529421748,0.025700169422873342
505,water,0.5034482758620691,-0.11589655877601183,0.007269436371028954
505,lick_or_not,0.48275862068965514,-0.0938613607300575,0.007676595660992486
506,context,0.31034482758620685,0.16074007425131476,-0.01698456500207433
506,water,0.45517241379310347,0.06747760525894607,-0.008959945059335946
506,lick_or_not,0.5034482758620691,0.1072368052118633,-0.010305118776074276
507,context,0.29655172413793107,-0.6456631761337621,0.06696127237191489
507,water,0.4896551724137931,-0.1637943986987428,0.01646441986556331
507,lick_or_not,0.4413793103448276,-0.12811855524561264,0.015583648326019798
508,context,0.3103448275862069,-0.4338667429193821,0.044438558166737176
508,water,0.6206896551724138,-0.570644859447029,0.061662570715645494
508,lick_or_not,0.6137931034482758,-0.5229828895023284,0.059400917686878565
509,context,0.1793103448275862,0.023176633458468463,-0.002813978851811962
509,water,0.503448275862069,-0.07456327789703744,0.006594229340225458
509,lick_or_not,0.48275862068965514,-0.03423276390651965,0.0052104660819693276
510,context,0.24137931034482757,-0.07209022789963694,0.005948577070327279
510,water,0.5103448275862068,0.10320223627413232,-0.007154832862099585
510,lick_or_not,0.5103448275862069,0.15011175855280576,-0.00833403304842101
511,context,0.2,0.1150908225117233,-0.022135111914636515
511,water,0.48275862068965514,0.0667532593225024,-0.01503943322025756
511,lick_or_not,0.5379310344827586,0.09643905637956393,-0.015423506357629587
512,context,0.17241379310344826,0.21258159847337418,-0.02206724400521091
512,water,0.44827586206896547,0.13562155730868444,-0.014420161799677082
512,lick_or_not,0.4896551724137931,0.18704797035551546,-0.016718527851955843
513,context,0.19310344827586207,0.03077964865779103,-0.0034504242627362374
513,water,0.5379310344827586,0.20934859255630706,-0.02677767073798475
513,lick_or_not,0.5655172413793104,0.2442542991587969,-0.027638059576174184
514,context,0.24137931034482757,0.4477242337459926,-0.1249639793858684
514,water,0.5448275862068965,0.21981363982075397,-0.06034114373318131
514,lick_or_not,0.5172413793103449,0.25850618670807646,-0.06318325017780949
515,context,0.31034482758620696,-0.42599312459556854,0.04964165196454093
515,water,0.5793103448275863,-0.39717467527736827,0.04212778733980302
515,lick_or_not,0.5655172413793104,-0.3550316602203486,0.040521351896826714
516,context,0.2896551724137931,0.08929323476423846,-0.005645596146167203
516,water,0.5724137931034482,0.5103780222740901,-0.05653903063165386
516,lick_or_not,0.5724137931034482,0.4282385096036657,-0.04407292289135703
517,context,0.2206896551724138,-0.07718093548945326,0.017372191099975152
517,water,0.5655172413793104,0.16236786943956283,-0.0355260620002682
517,lick_or_not,0.5517241379310345,0.20833389807303102,-0.03922820881863132
518,context,0.30344827586206896,0.5931994759904324,-0.047001701060468054
518,water,0.5655172413793104,0.3153037651129187,-0.02179228657371283
518,lick_or_not,0.5724137931034484,0.3604198761370498,-0.022937411845514028
519,context,0.27586206896551724,-0.2982217175693206,0.042360463496715656
519,water,0.5379310344827586,0.05044588713149347,-0.008630198843920099
519,lick_or_not,0.5103448275862069,0.09299018886756585,-0.010641315134262237
520,context,0.24137931034482757,-0.22294003975435026,0.037477079669688
520,water,0.4896551724137931,-0.2767942517601622,0.04034638578192229
520,lick_or_not,0.48275862068965514,-0.23376899337180723,0.037940897532592256
521,context,0.23448275862068968,0.12646159141282093,-0.017444970360748796
521,water,0.5793103448275863,0.09593380387765345,-0.01388588686917683
521,lick_or_not,0.5655172413793104,0.1425376985618958,-0.01630558886013413
522,context,0.19310344827586207,-0.28200384270457224,0.03585429902430843
522,water,0.5931034482758621,-0.39263590391883635,0.047756999950947066
522,lick_or_not,0.5724137931034483,-0.3327609351281844,0.04365096848537515
523,context,0.3103448275862069,0.1432226824690361,-0.016140096484885652
523,water,0.5862068965517242,-0.7197802087695633,0.11371966292009544
523,lick_or_not,0.5862068965517242,-0.6577040268066386,0.10804922535050218
524,context,0.22758620689655173,-0.23400175374008036,0.0900513145753709
524,water,0.46896551724137925,0.17681183667805753,-0.06512097391070223
524,lick_or_not,0.496551724137931,0.22696757871584045,-0.0730943010076598
525,context,0.26896551724137935,-0.3279850615704733,0.07463228895052203
525,water,0.6137931034482758,0.2575890496325295,-0.05145225602564706
525,lick_or_not,0.5724137931034482,0.3035888585666796,-0.054926920836261016
526,context,0.2482758620689655,-0.017436060389067413,0.007499805504802816
526,water,0.5862068965517242,0.4267128674533382,-0.08683084112006076
526,lick_or_not,0.5862068965517242,0.49482287206567305,-0.09489250741478854
527,context,0.1793103448275862,0.1293049080553017,-0.013820154535633481
527,water,0.5517241379310345,0.4050832234984375,-0.04811570440743274
527,lick_or_not,0.5586206896551724,0.44334343746846716,-0.04927865000458723
528,context,0.2896551724137931,0.24472986824420953,-0.019092028098706915
528,water,0.5379310344827586,0.17777897586162117,-0.013975971408942724
528,lick_or_not,0.5793103448275863,0.20978279561841207,-0.014284559409216493
529,context,0.2206896551724138,-0.04290885913017513,0.007345844456627757
529,water,0.4896551724137931,0.019784255758211113,-0.004564706244075234
529,lick_or_not,0.4482758620689656,0.06135690584215918,-0.006467159105560298
530,context,0.2896551724137931,-0.6681896228815226,0.13590075609156524
530,water,0.6137931034482759,-1.1584059709517895,0.2345974456293082
530,lick_or_not,0.6137931034482759,-1.1376971454313791,0.23666627442049387
531,context,0.24137931034482757,-0.21720354383882506,0.03186076993396079
531,water,0.4,0.1376608795803921,-0.019959034679917997
531,lick_or_not,0.4,0.1152724046348996,-0.013337708958049926
532,context,0.22758620689655173,-0.1650788750198922,0.022185397700493013
532,water,0.5793103448275863,0.1219008002074263,-0.01724383714714858
532,lick_or_not,0.5655172413793104,0.1488989054243179,-0.017157629532234812
533,context,0.2137931034482759,-0.061977776223975274,0.011247600922119669
533,water,0.47586206896551725,0.05346147335801732,-0.00980510925076544
533,lick_or_not,0.47586206896551725,0.09043063414311914,-0.01117625552881567
534,context,0.23448275862068968,0.5245307892615707,-0.11357256635370006
534,water,0.5379310344827586,0.4455853074186632,-0.0906674481903709
534,lick_or_not,0.5586206896551724,0.4729948750630722,-0.09048250838221897
535,context,0.31724137931034485,0.8103206430264279,-0.13260790299754896
535,water,0.5241379310344827,0.21691588292051903,-0.03208420546237701
535,lick_or_not,0.5379310344827586,0.24533770136854097,-0.032174485950050194
536,context,0.25517241379310346,-0.0993487157445639,0.024988662053724298
536,water,0.45517241379310347,-0.01015984330012926,-0.0007887765204482249
536,lick_or_not,0.4275862068965518,0.017432033180968278,-0.0007897272596579146
537,context,0.2896551724137931,-0.4742305692553285,0.033236021113102636
537,water,0.5655172413793104,-0.30732017225828645,0.022754232349168575
537,lick_or_not,0.5793103448275863,-0.29091462797502904,0.023682240406667734
538,context,0.2068965517241379,0.10985825692962463,-0.015150370482100129
538,water,0.503448275862069,0.045720053484339336,-0.00859766472971154
538,lick_or_not,0.496551724137931,0.09558897275586677,-0.011817413588518315
539,context,0.14482758620689656,0.030936516677032018,-0.004977568030353277
539,water,0.4275862068965517,0.08543258837388497,-0.013839454850960645
539,lick_or_not,0.4275862068965518,0.1298742448773457,-0.016194709396788794
540,context,0.23448275862068962,-0.026421199433325968,0.006075531841990775
540,water,0.4275862068965518,-0.08881306198546031,0.012451521123849384
540,lick_or_not,0.4068965517241379,-0.026009629313572657,0.00660505041834367
541,context,0.21379310344827585,-0.08558568883526746,0.004490957077383237
541,water,0.46206896551724136,0.10178688619323822,-0.005641219724349791
541,lick_or_not,0.5103448275862069,0.1373479527790476,-0.0060291802775774535
542,context,0.24137931034482757,-0.0709207291178671,0.011561414259275263
542,water,0.5655172413793104,-0.3972810115705066,0.06037143998509371
542,lick_or_not,0.5793103448275863,-0.32912646662088824,0.05398943078476876
543,context,0.33793103448275863,1.7409716151007901,-0.40954697262947865
543,water,0.6344827586206897,0.3390567013966938,-0.06266654852526926
543,lick_or_not,0.6275862068965518,0.36274996897878176,-0.0617964311915905
544,context,0.24137931034482757,-0.007396280483937795,0.003862070506673708
544,water,0.503448275862069,0.2778574686759767,-0.06375986110450776
544,lick_or_not,0.503448275862069,0.2824286228842369,-0.058695837357000576
545,context,0.24827586206896549,-0.14208386701552944,0.020488202479594524
545,water,0.5517241379310345,-0.29988935034794706,0.03984762431210383
545,lick_or_not,0.5655172413793104,-0.26273047325168836,0.03855181688079012
546,context,0.3241379310344828,-0.482362107867968,0.17556017947775657
546,water,0.5103448275862069,0.2219621653436537,-0.07180630393413669
546,lick_or_not,0.5241379310344828,0.25864451044719244,-0.07452822343022913
547,context,0.27586206896551724,0.11437709321910784,-0.01906817234366046
547,water,0.5931034482758621,0.7510031644239206,-0.16536918870295708
547,lick_or_not,0.606896551724138,0.7868529944314512,-0.16689425931125643
548,context,0.26896551724137935,0.15100499243117482,-0.007261495639316208
548,water,0.503448275862069,-0.04824849003298984,0.0016166448761565622
548,lick_or_not,0.44827586206896547,0.01609662062496724,-0.00010806284724934948
549,context,0.2206896551724138,0.071899166105245,-0.014036705462808186
549,water,0.45517241379310347,-0.15998971330143136,0.03217578859924935
549,lick_or_not,0.4482758620689656,-0.11915448498901635,0.02925971170969274
550,context,0.3172413793103448,0.648951241817178,-0.13640656513850372
550,water,0.6689655172413793,1.7689208740681328,-0.4179242236826777
550,lick_or_not,0.6758620689655173,1.925565264227705,-0.4500524474147522
551,context,0.37241379310344824,-0.2098733295439514,0.04791413573409625
551,water,0.6620689655172414,-1.0337651572814825,0.15641875455511275
551,lick_or_not,0.6482758620689655,-0.9647331534095948,0.1498776394501288
552,context,0.2206896551724138,0.15391673008287332,-0.017837886760449614
552,water,0.4482758620689656,0.092977407219147,-0.010949597211562303
552,lick_or_not,0.5379310344827586,0.12793729288459005,-0.011708875840673864
553,context,0.2206896551724138,-0.21943371751348464,0.023500320776135123
553,water,0.5655172413793104,-0.26851117145618225,0.029894912693042182
553,lick_or_not,0.47586206896551725,-0.23340806085913723,0.029015933833124195
554,context,0.2482758620689655,0.3441801521222564,-0.08644574008415895
554,water,0.5724137931034482,0.8094983451287491,-0.21272974109291876
554,lick_or_not,0.5793103448275861,0.8349840315064259,-0.21167078429184544
555,context,0.30344827586206896,-0.08431503332482539,0.01341196135764731
