neuron,target,train_acc,test_acc,train_auc,test_auc,train_f1,test_f1
544,lick_or_not,0.5206896551724138,0.503448275862069,0.5184941181628571,0.5277014652014651,0.5138347573669122,0.4881602497119738
545,context,0.29827586206896556,0.24827586206896549,0.5696747460337581,0.5009897264571178,0.2186594879981411,0.15868548692686624
545,water,0.5586206896551724,0.5517241379310345,0.558039253156673,0.5667948717948719,0.5371845202973737,0.5283546831786954
545,lick_or_not,0.5672413793103448,0.5655172413793104,0.5589905253470038,0.5677472527472528,0.5526226007536775,0.5519386799812764
546,context,0.3396551724137931,0.3241379310344828,0.6129613906325395,0.6189769813202308,0.2716020791546834,0.24537648457612163
546,water,0.5396551724137931,0.5103448275862069,0.5541772832795424,0.5648260073260073,0.5246529216869152,0.4864701472021677
546,lick_or_not,0.5224137931034483,0.5241379310344828,0.5551853898637441,0.5667307692307693,0.5007096497222032,0.49507039434490563
547,context,0.3258620689655173,0.27586206896551724,0.575482609796197,0.5641879228704172,0.26226438306594424,0.2079030728117949
547,water,0.6,0.5931034482758621,0.6209536549459261,0.6203205128205128,0.5949377053865175,0.5837216367135232
547,lick_or_not,0.6155172413793103,0.606896551724138,0.6205402358957715,0.616510989010989,0.6084274769883502,0.5972271007353467
548,context,0.31724137931034485,0.26896551724137935,0.5761805270614413,0.5773537334773031,0.22962989753563595,0.17406727264408486
548,water,0.4931034482758621,0.503448275862069,0.516363810090029,0.49523809523809526,0.4719348193370235,0.48499038293621644
548,lick_or_not,0.5155172413793103,0.44827586206896547,0.49256764616553583,0.501904761904762,0.4493845619925255,0.3722932800091976
549,context,0.28620689655172415,0.2206896551724138,0.5369147414073063,0.5014183127449718,0.2228552241373183,0.169443438471966
549,water,0.5137931034482758,0.45517241379310347,0.5174867646226147,0.45793956043956036,0.49455894445667103,0.4304299116405563
549,lick_or_not,0.49827586206896557,0.4482758620689656,0.5162353449071397,0.4541300366300366,0.4760299592913319,0.4212530811156795
550,context,0.3568965517241379,0.3172413793103448,0.6569918361627002,0.6691692554839008,0.2968186308161234,0.2648783319926696
550,water,0.6724137931034482,0.6689655172413793,0.7379345733537173,0.7536355311355312,0.6674608534059489,0.660964024568029
550,lick_or_not,0.6810344827586207,0.6758620689655173,0.7513672959884142,0.7660164835164835,0.6758451799117361,0.6679064487240238
551,context,0.37241379310344824,0.37241379310344824,0.6147327521129762,0.6199482550249141,0.33222044893619473,0.3089311323709651
551,water,0.6655172413793103,0.6620689655172414,0.6703209048185267,0.6762637362637363,0.6568945986067825,0.6540632656727992
551,lick_or_not,0.6586206896551724,0.6482758620689655,0.6605618497158876,0.6657875457875458,0.6519684713875543,0.6403709781134698
552,context,0.2810344827586207,0.2206896551724138,0.51182713095261,0.5248383764087425,0.21081898195914497,0.13361287330647115
552,water,0.48103448275862065,0.4482758620689656,0.4575396353547364,0.4513644688644688,0.445987724884734,0.4133783200149338
552,lick_or_not,0.5120689655172413,0.5379310344827586,0.4629541315349277,0.4608882783882783,0.45923864739929093,0.4859401091504454
553,context,0.28620689655172415,0.2206896551724138,0.537784016085225,0.5065849257531181,0.21067236874382714,0.13944959845358532
553,water,0.5431034482758621,0.5655172413793104,0.5662421437064719,0.5526556776556777,0.5136348315910522,0.538524356895976
553,lick_or_not,0.5465517241379312,0.47586206896551725,0.5632096575908421,0.5497985347985349,0.49718684522240625,0.43255332164784416
554,context,0.3086206896551724,0.2482758620689655,0.5988313995686744,0.5861102773402544,0.2504593402556504,0.19347200749475615
554,water,0.5741379310344827,0.5724137931034482,0.6399269577034142,0.6412179487179487,0.569136824812389,0.5651910171153776
554,lick_or_not,0.5827586206896551,0.5793103448275861,0.6373680250526557,0.6374084249084249,0.5752270928742782,0.5720757741244558
555,context,0.33275862068965517,0.30344827586206896,0.5861217930823843,0.5321050650341268,0.26974233435497647,0.23990450928381962
555,water,0.603448275862069,0.5862068965517241,0.6179186484344035,0.6060714285714285,0.5919753790378035,0.5711037170267232
555,lick_or_not,0.5931034482758621,0.5862068965517241,0.6132847738362817,0.6032142857142857,0.5862158123049049,0.573049128606056
556,context,0.3431034482758621,0.23448275862068968,0.5948865620903211,0.5673416528805545,0.25277290081715287,0.16631140456201612
556,water,0.560344827586207,0.5931034482758621,0.6445088047109451,0.642967032967033,0.5525615543339821,0.5771712222777132
556,lick_or_not,0.5637931034482759,0.5931034482758621,0.6445643699728776,0.643919413919414,0.5593015316751165,0.5865761952997771
557,context,0.2793103448275862,0.26206896551724135,0.5354487103547512,0.5312547937696679,0.23796214625289655,0.20810986742875287
557,water,0.5086206896551724,0.503448275862069,0.5724268869259952,0.5688461538461539,0.5001932371660448,0.4971763306524152
557,lick_or_not,0.5017241379310344,0.5310344827586206,0.570645529460807,0.5688461538461539,0.48756096118684705,0.5177350362252029
558,context,0.29137931034482756,0.20689655172413796,0.5591668656794446,0.5227706378924915,0.22101861140934337,0.14860348126068207
558,water,0.5862068965517241,0.5724137931034482,0.5951487033576808,0.5868315018315018,0.5845266072547662,0.5680107249072767
558,lick_or_not,0.5862068965517242,0.5586206896551724,0.6076980627469034,0.5992124542124542,0.5835253700057523,0.5503050169278345
559,context,0.3224137931034483,0.2068965517241379,0.5822715160583817,0.5702232120155462,0.25963727106271584,0.15547034809253235
559,water,0.5189655172413794,0.4344827586206896,0.5191343213861049,0.3549450549450549,0.4990889527760727,0.40778852698602713
559,lick_or_not,0.5017241379310345,0.4,0.5193319056119915,0.353992673992674,0.46669675398779364,0.3438178481609398
560,context,0.2637931034482759,0.22758620689655173,0.5225707743586155,0.49675422498935085,0.1952219278568286,0.15739155912239958
560,water,0.5293103448275862,0.5310344827586206,0.5236691014098861,0.5104670329670331,0.49019466254242056,0.49097860323666775
560,lick_or_not,0.5086206896551724,0.5103448275862068,0.5117759608921738,0.49999084249084247,0.4814378806636802,0.4869281141513445
561,context,0.32413793103448274,0.26206896551724135,0.5646124942415433,0.5314060852064284,0.2379578944362395,0.17970677057898155
561,water,0.5655172413793104,0.5586206896551724,0.5862877951418379,0.5820604395604396,0.552408767294295,0.5412214787450699
561,lick_or_not,0.5793103448275863,0.5655172413793104,0.5874769427246141,0.5811080586080586,0.5561617535340735,0.5323158994665346
562,context,0.2896551724137931,0.16551724137931037,0.5454156557736353,0.4512846312091163,0.21438232650151212,0.10216474352782667
562,water,0.5344827586206897,0.5379310344827587,0.5746890040201574,0.5678113553113553,0.5266919027870628,0.5218944860602258
562,lick_or_not,0.5362068965517242,0.5172413793103448,0.5680922489015421,0.5620970695970696,0.510405656127817,0.4843804848056304
563,context,0.3275862068965517,0.25517241379310346,0.5822329700298622,0.5833121720638883,0.28720945448460855,0.20734079379216563
563,water,0.5137931034482758,0.5103448275862068,0.5737285544419908,0.57,0.4990824145604765,0.493350158567197
563,lick_or_not,0.5224137931034483,0.5034482758620691,0.5810540175788632,0.5814285714285715,0.516002668872879,0.492356565282038
564,context,0.2982758620689655,0.2137931034482759,0.5308324861471154,0.5198824927932479,0.2216321121338866,0.148311119801992
564,water,0.5672413793103448,0.5655172413793104,0.5877129692542891,0.593543956043956,0.5579613163885061,0.5497002779434721
564,lick_or_not,0.5637931034482758,0.5379310344827586,0.5881919701812018,0.5954487179487179,0.5590508357638985,0.5297670670159426
565,context,0.3155172413793103,0.29655172413793107,0.567525560366422,0.5588372859025033,0.24968006254683844,0.23060814871640106
565,water,0.55,0.5310344827586208,0.5635087905554612,0.5772985347985349,0.5479424573432682,0.5250041253540239
565,lick_or_not,0.5448275862068965,0.5379310344827587,0.5643434550220046,0.5734890109890111,0.541829294786381,0.5325395265696253
566,context,0.33275862068965517,0.32413793103448274,0.6113160097692297,0.6180463758209754,0.28328849503898323,0.2696957493712057
566,water,0.5620689655172414,0.5793103448275863,0.5799230649453598,0.5887454212454213,0.5606141968103217,0.5695735371428113
566,lick_or_not,0.5517241379310345,0.5586206896551724,0.5743940051260783,0.5830311355311355,0.5488418446978236,0.5439525400469929
567,context,0.4,0.3448275862068966,0.6243745507461907,0.6168255066189848,0.3506233908838955,0.2859968528986961
567,water,0.5189655172413793,0.5172413793103449,0.5114175301511806,0.5144413919413919,0.5008150093579194,0.4887912319144071
567,lick_or_not,0.5224137931034483,0.5172413793103449,0.5043988702686402,0.5077747252747253,0.4986608438736905,0.48690378528255857
568,context,0.27586206896551724,0.2827586206896552,0.5500658509841937,0.5205461884289116,0.205301449785135,0.19924418605960187
568,water,0.5275862068965517,0.5241379310344827,0.5768960562822036,0.5713553113553114,0.504649382199269,0.49234468632087935
568,lick_or_not,0.5413793103448276,0.496551724137931,0.5840275707911833,0.5799267399267399,0.527838639746314,0.4690499400386562
569,context,0.3793103448275862,0.37241379310344824,0.6346330137429458,0.6352768779656651,0.3169228032674694,0.3141009925391264
569,water,0.6603448275862068,0.6620689655172413,0.6714999858445162,0.681419413919414,0.6508523784880871,0.6503511138631078
569,lick_or_not,0.65,0.6551724137931034,0.6706705623164302,0.679514652014652,0.6410507589679395,0.6435894301503432
570,context,0.3120689655172414,0.26206896551724135,0.5390782661513265,0.48681947292473604,0.25244796836476113,0.20765033830583096
570,water,0.5293103448275862,0.47586206896551725,0.5271720174395561,0.41681318681318674,0.5114468542009237,0.4557372292017322
570,lick_or_not,0.5275862068965517,0.44827586206896547,0.5270553371073545,0.41109890109890107,0.46805551491821296,0.3898241344688819
571,context,0.3431034482758621,0.31724137931034485,0.6260740364400188,0.5777841548865578,0.29945455467055854,0.28530211933660216
571,water,0.5293103448275863,0.5379310344827586,0.5579931770567919,0.5626282051282051,0.5025500668167094,0.5093648171424452
571,lick_or_not,0.5241379310344828,0.5379310344827586,0.5475180171149775,0.5521520146520146,0.4903494378268771,0.49026045915851013
572,context,0.2931034482758621,0.1724137931034483,0.5281362999406581,0.4806532693723769,0.22086281861506932,0.11045404117252096
572,water,0.5155172413793103,0.3931034482758621,0.5161107100390692,0.4171886446886447,0.4793636502235744,0.3484378620027707
572,lick_or_not,0.5206896551724138,0.42068965517241386,0.5149255749866615,0.4152838827838828,0.4206190417544762,0.3113977387757377
573,context,0.29137931034482756,0.23448275862068962,0.5519176671776229,0.5528388320934088,0.2186599623933613,0.1678297626176628
573,water,0.5775862068965517,0.5724137931034483,0.5845088047109449,0.5876190476190477,0.5557411935067841,0.5403567678561064
573,lick_or_not,0.5689655172413792,0.5517241379310345,0.5877145780673292,0.5904761904761905,0.5562690998219034,0.5276180983530188
574,context,0.2879310344827586,0.23448275862068968,0.5456086913410804,0.49422654462242566,0.23821671160191418,0.19455805974899368
574,water,0.5344827586206896,0.5172413793103449,0.5429325208085612,0.5306410256410257,0.5309630191355352,0.512814271597233
574,lick_or_not,0.5379310344827587,0.5310344827586208,0.5552466814671658,0.5420695970695971,0.5340772477998933,0.5266958727546962
575,context,0.2862068965517241,0.17241379310344826,0.5203499054009596,0.4342213983575539,0.2135518572284479,0.11093055928402962
575,water,0.5137931034482759,0.5172413793103449,0.5011368269067435,0.5007234432234432,0.49441990327393937,0.48984128072618205
575,lick_or_not,0.5310344827586208,0.5241379310344827,0.5110626482569106,0.5111996336996338,0.4777991041534495,0.47481597586269925
576,context,0.2931034482758621,0.22758620689655173,0.5477357563271608,0.5369770275491099,0.23742719125406525,0.18438578550140416
576,water,0.5620689655172414,0.5655172413793104,0.5686333588132042,0.5589377289377289,0.5432672281317036,0.5389253793219311
576,lick_or_not,0.5482758620689655,0.5586206896551724,0.5671963166345094,0.558937728937729,0.5382465475254845,0.5365205523631914
577,context,0.3655172413793103,0.29655172413793107,0.6373622625975706,0.5938209885715606,0.30222203462841,0.23966843892380346
577,water,0.6810344827586207,0.6827586206896552,0.714974874016194,0.7233150183150183,0.6786201732302055,0.673668501883512
577,lick_or_not,0.6741379310344829,0.689655172413793,0.721575510654344,0.729029304029304,0.6688269435229359,0.6768199397512447
578,context,0.3275862068965517,0.3103448275862069,0.5889687927192239,0.5746806154054438,0.2660032278327499,0.24693481597581096
578,water,0.4448275862068966,0.46206896551724136,0.436130810826114,0.42852564102564106,0.41933740663270835,0.4357976400826299
578,lick_or_not,0.4810344827586207,0.4344827586206897,0.4404712682571015,0.4351923076923077,0.4032647228991847,0.35436455979198567
579,context,0.37241379310344824,0.303448275862069,0.6419648532070641,0.6211076744892534,0.32870704205497836,0.2803712471541715
579,water,0.6379310344827586,0.6344827586206897,0.6857214342336222,0.6801739926739925,0.6337571670325378,0.6302935787993695
579,lick_or_not,0.6310344827586206,0.6551724137931034,0.6766187117767212,0.671602564102564,0.6256722029527262,0.6475459254334475
580,context,0.2724137931034483,0.2,0.5436928154215721,0.5045556570939866,0.2015932457160874,0.1358810972664928
580,water,0.5344827586206897,0.5379310344827586,0.5425138015967386,0.5469139194139194,0.5181365438520776,0.5180456344667788
580,lick_or_not,0.5206896551724137,0.5310344827586206,0.551855348280211,0.5535805860805861,0.5124732044710972,0.5256205960232656
581,context,0.30517241379310345,0.22758620689655168,0.550847360975671,0.5089504021912489,0.23677785803069984,0.1856441117162521
581,water,0.5241379310344827,0.517241379310345,0.5246285601041845,0.5074542124542125,0.5146174665345195,0.5056836687607593
581,lick_or_not,0.5224137931034483,0.503448275862069,0.5262838442970523,0.5093589743589744,0.45027679798503106,0.4271445523482834
582,context,0.3362068965517241,0.36551724137931035,0.6329266713086958,0.6327416466066351,0.27209476103899544,0.2895449245074433
582,water,0.6137931034482758,0.6137931034482759,0.7005849753694582,0.6898534798534798,0.609449388036096,0.6097355653136586
582,lick_or_not,0.5982758620689654,0.6206896551724137,0.6889859854901366,0.6784249084249084,0.5911931412734397,0.6116240380949962
583,context,0.30344827586206896,0.24137931034482757,0.5288334871752101,0.4799612238765557,0.23137796814100803,0.17727054211402385
583,water,0.5241379310344827,0.5103448275862068,0.5282022535530265,0.5108150183150183,0.5049404763859878,0.4878518903747156
583,lick_or_not,0.49482758620689654,0.48965517241379314,0.5173035194851435,0.49938644688644696,0.4836814409891364,0.48324997097410893
584,context,0.38448275862068965,0.33793103448275863,0.7153604725295468,0.7064009975531713,0.35479075666125826,0.30801252950340174
584,water,0.7086206896551724,0.7172413793103448,0.8156569560047563,0.809945054945055,0.7084760438959613,0.7155437204825413
584,lick_or_not,0.7,0.7103448275862069,0.8108945073742622,0.8051831501831501,0.6998302538332216,0.7085947600992095
585,context,0.33103448275862074,0.2689655172413793,0.5955685837176035,0.5876169772256729,0.26910451831845406,0.2130337828088953
585,water,0.5862068965517241,0.5862068965517242,0.6432522224109619,0.6346978021978023,0.5811445330170852,0.5715498874570553
585,lick_or_not,0.5741379310344827,0.5793103448275861,0.6356439401573322,0.6242216117216117,0.5703718945086073,0.5703142082804751
586,context,0.33965517241379317,0.26206896551724135,0.6000816053183492,0.6110281690722195,0.26313558293373285,0.19994187970949592
586,water,0.596551724137931,0.6,0.5779701036181417,0.5769871794871795,0.5894134886864635,0.5914662241071976
586,lick_or_not,0.593103448275862,0.6,0.5788563237837232,0.5769871794871795,0.58825819370649,0.5931278694260438
587,context,0.28793103448275864,0.24137931034482762,0.5648248896633332,0.5556834939786884,0.22171137573467412,0.172625021331962
587,water,0.5465517241379311,0.5241379310344828,0.5698672923390522,0.5621978021978022,0.5368088852893831,0.5107103121618042
587,lick_or_not,0.5224137931034483,0.5103448275862069,0.5669595828988825,0.5612454212454213,0.5165577359764688,0.5000940749194365
588,context,0.2913793103448276,0.14482758620689656,0.5246497842925482,0.4367986641504948,0.22940748264511876,0.11134889101225591
588,water,0.5275862068965517,0.3931034482758621,0.5182531425174112,0.40180402930402925,0.5133290816169478,0.36736971852714495
588,lick_or_not,0.5189655172413793,0.3793103448275862,0.5264637060718464,0.3903754578754579,0.48781565420783063,0.32737315868631367
589,context,0.33448275862068966,0.24137931034482757,0.5606082404024437,0.5427509138458795,0.26850805334725425,0.20670000908391
589,water,0.560344827586207,0.5793103448275863,0.5478077402185607,0.5459340659340659,0.5567069823559063,0.5706910377600033
589,lick_or_not,0.5620689655172413,0.5586206896551724,0.557267766344457,0.5545054945054945,0.5563006235279482,0.5477410593296665
590,context,0.27586206896551724,0.1724137931034483,0.5465624669045687,0.5105622315010188,0.19274127349414838,0.1074433934185676
590,water,0.5517241379310345,0.5310344827586206,0.5690446463960138,0.5657142857142856,0.5390348065127248,0.49992207065680516
590,lick_or_not,0.5362068965517242,0.5379310344827586,0.581590190939167,0.5780952380952381,0.5112407155432017,0.507314389180088
591,context,0.2982758620689655,0.29655172413793107,0.5612834848641183,0.5107620863753587,0.23621112452139276,0.2246918445539135
591,water,0.5672413793103448,0.5655172413793104,0.5865265273767057,0.5801007326007326,0.5618181462911537,0.5596641289538954
591,lick_or_not,0.5655172413793104,0.5517241379310345,0.5839058538342875,0.5753388278388278,0.5603200254662895,0.5477882884187474
592,context,0.3017241379310345,0.23448275862068968,0.5575736567943126,0.5104610389610389,0.22579027585663813,0.15856591079821572
592,water,0.6206896551724137,0.6206896551724138,0.6056052884887605,0.6032326007326008,0.599453035164424,0.6029303401206686
592,lick_or_not,0.5913793103448276,0.5862068965517241,0.5972293260610766,0.5946611721611722,0.5784042225734377,0.5787192118226601
593,context,0.35,0.23448275862068968,0.5958756196013402,0.5646716197608646,0.287955576154336,0.17380658302609092
593,water,0.6293103448275863,0.6137931034482758,0.6363054187192116,0.6228937728937729,0.626599692948927,0.6107426697638043
593,lick_or_not,0.6413793103448275,0.6275862068965518,0.6355292062357267,0.6247985347985348,0.6362164003397117,0.6233583396786957
594,context,0.29310344827586204,0.2137931034482759,0.588678275381676,0.582738123305629,0.2284895213834793,0.1740837511497692
594,water,0.5551724137931033,0.5517241379310345,0.6274406885227337,0.6297619047619047,0.5516205761906683,0.5466153414006584
594,lick_or_not,0.5517241379310345,0.5586206896551724,0.6195273245286981,0.6202380952380951,0.5493556080222748,0.5541592299679061
595,context,0.25,0.19310344827586207,0.5105486389024998,0.4865190710636935,0.19428641123592905,0.15594239588389264
595,water,0.4672413793103448,0.47586206896551725,0.43590255364928376,0.4357783882783883,0.4519401605078114,0.44627406239894113
595,lick_or_not,0.4775862068965518,0.4,0.42530839382056185,0.4262545787545788,0.42702317903624926,0.34208302632108
596,context,0.28103448275862075,0.2,0.5464775177522165,0.49411326983466575,0.22085145817320714,0.15616980116072676
596,water,0.5155172413793103,0.5172413793103449,0.5390757884604496,0.5370329670329671,0.513325285169366,0.5140498581877893
596,lick_or_not,0.5224137931034483,0.5379310344827586,0.5403193739806095,0.5398901098901099,0.5088957441579931,0.5299770472184265
597,context,0.33965517241379306,0.24137931034482757,0.6007646197674026,0.589508182511615,0.24587019215132533,0.15066256256790092
597,water,0.5862068965517242,0.5793103448275863,0.5789749306381291,0.581941391941392,0.5763958523260626,0.5710003002332444
597,lick_or_not,0.5862068965517241,0.5724137931034482,0.5863464511861083,0.5914652014652015,0.5791369845856515,0.5650146155603911
598,context,0.32068965517241377,0.2827586206896552,0.5803803526682715,0.5661930897731813,0.25994138705913866,0.22426475764292153
598,water,0.5379310344827586,0.5310344827586206,0.5620875092010645,0.5571245421245421,0.5312292274347079,0.5185538608994624
598,lick_or_not,0.5379310344827586,0.5103448275862069,0.5752263652541135,0.5704578754578755,0.5217513535516234,0.4860055838562401
599,context,0.2551724137931034,0.2,0.4893666590809131,0.4595535058000733,0.18664874336102716,0.12699681283228997
599,water,0.4862068965517241,0.46896551724137936,0.45836766038163185,0.45057692307692304,0.4468507307449867,0.43323237455054847
599,lick_or_not,0.456896551724138,0.46206896551724136,0.4536150908519409,0.44867216117216113,0.43703887154194127,0.4363982545435622
600,context,0.33965517241379306,0.2689655172413793,0.6102909504617754,0.569032744080227,0.28978879776850386,0.2292756961316799
600,water,0.5689655172413793,0.5586206896551724,0.6088961553705905,0.6122344322344323,0.5612561703519421,0.5483173352416957
600,lick_or_not,0.5724137931034482,0.5862068965517241,0.6063294585442829,0.6112820512820514,0.5623002661479828,0.5722862121340825
601,context,0.33965517241379317,0.2827586206896552,0.5832495082433092,0.5871291907304493,0.27085565435439196,0.2300656834595128
601,water,0.4724137931034482,0.46206896551724136,0.4531488166015514,0.4548809523809524,0.4608535498352384,0.4480886618817653
601,lick_or_not,0.5051724137931035,0.48275862068965514,0.4649150385587298,0.4663095238095238,0.4849328808539409,0.45999417365282824
602,context,0.3448275862068965,0.24137931034482757,0.6279456248351105,0.6158684210526315,0.2664007458281897,0.1657764020494884
602,water,0.6362068965517241,0.6413793103448275,0.6938580771190759,0.6881501831501832,0.6347400488757137,0.6377356841292616
602,lick_or_not,0.6344827586206897,0.6413793103448275,0.6899381179323286,0.6852930402930404,0.6320460877921004,0.637863952639065
603,context,0.3482758620689655,0.2689655172413793,0.5785529222088579,0.4940929712291268,0.28117694883270766,0.21410048369480417
603,water,0.5258620689655172,0.45517241379310336,0.5272558886812752,0.4425824175824176,0.5084035867137324,0.4260015865401662
603,lick_or_not,0.5396551724137931,0.4344827586206897,0.5475794324683916,0.51496336996337,0.4777976071671616,0.3542252901082513
604,context,0.30172413793103453,0.23448275862068968,0.5728106223602782,0.5374179602497681,0.2338846847210571,0.1500732939697668
604,water,0.4862068965517241,0.5172413793103449,0.48187078874355926,0.4892857142857143,0.4624026283282812,0.5014375009344583
604,lick_or_not,0.5,0.47586206896551725,0.4867382966980319,0.49309523809523814,0.45096300953674834,0.435303492017205
605,context,0.3,0.22758620689655173,0.5411983555381258,0.5134413413309294,0.20880464274874283,0.14984037936943986
605,water,0.5413793103448274,0.5586206896551724,0.5735632891682239,0.5782417582417583,0.5343461345186176,0.5415929879568648
605,lick_or_not,0.5534482758620689,0.5586206896551724,0.5658917618922858,0.5696703296703298,0.5399197131100564,0.5329551271475046
606,context,0.29310344827586204,0.1724137931034483,0.5391940364126662,0.5002884921460437,0.19735502599091148,0.10412575377704578
606,water,0.5155172413793103,0.5241379310344827,0.5457873987882905,0.553525641025641,0.49044506766976353,0.5009372905204548
606,lick_or_not,0.5327586206896552,0.496551724137931,0.5472776062367167,0.5544780219780219,0.5209685028262668,0.4805814937968312
607,context,0.3137931034482759,0.2,0.5646411472115554,0.522353858130174,0.24433725084501465,0.14860906038076074
607,water,0.5275862068965518,0.5310344827586208,0.5679626719891286,0.5545970695970696,0.5123490377387758,0.5056604820720046
607,lick_or_not,0.5310344827586206,0.5379310344827586,0.5731446428805038,0.5603113553113552,0.5022954815395109,0.502110847410303
608,context,0.2655172413793103,0.17931034482758618,0.5141090126819872,0.4350401415264115,0.17870961836906646,0.09891103721446615
608,water,0.5086206896551724,0.46896551724137936,0.5076723430156843,0.47801282051282057,0.4731052637297166,0.4322249589490969
608,lick_or_not,0.5120689655172415,0.48275862068965514,0.5111193787891807,0.4827747252747253,0.457943344530659,0.43355342733986496
609,context,0.3,0.1724137931034483,0.5294135793432353,0.41285408597250706,0.2218582798849324,0.11368556618049519
609,water,0.5189655172413793,0.48275862068965514,0.5216500339731611,0.4531776556776557,0.5067558484655728,0.46673095899769323
609,lick_or_not,0.5103448275862068,0.46896551724137936,0.5222414800781958,0.45222527472527474,0.4954403849716262,0.45948693095561033
610,context,0.36551724137931035,0.2827586206896552,0.6363874139841129,0.6056638557857094,0.28868679603645686,0.20374795606808083
610,water,0.65,0.6620689655172414,0.6865403289734443,0.6681868131868132,0.6484482418851909,0.6600398249485471
610,lick_or_not,0.6603448275862069,0.6620689655172413,0.6994527952117946,0.6805677655677655,0.6584226369635454,0.6596843655519308
611,context,0.2672413793103448,0.16551724137931034,0.5320342741870171,0.47625506041123894,0.1908169177069859,0.10558240110713872
611,water,0.5,0.47586206896551725,0.5120167317818922,0.44833333333333336,0.47164278784156216,0.4410161215588103
611,lick_or_not,0.4931034482758621,0.47586206896551725,0.508684668401288,0.44452380952380954,0.45783031163102417,0.42232469298097775
612,context,0.30689655172413793,0.2137931034482759,0.5760859970866583,0.5813057619344805,0.2478158351167235,0.14314113202551337
612,water,0.506896551724138,0.4344827586206897,0.5250312128418548,0.42106227106227107,0.48127537876354687,0.39391816547706326
612,lick_or_not,0.49137931034482757,0.4413793103448276,0.5214712601249591,0.42868131868131865,0.46448234228170576,0.38411851002957753
613,context,0.30689655172413793,0.23448275862068968,0.5766205927087376,0.5436569264069264,0.22975700669196053,0.17484412658413892
613,water,0.5551724137931033,0.5655172413793104,0.5454397401053168,0.5417216117216117,0.5494993039741332,0.5541607045778346
613,lick_or_not,0.5517241379310345,0.5655172413793104,0.5563762537200132,0.5541025641025641,0.5393949884299087,0.5477362118204885
614,context,0.28620689655172415,0.19310344827586207,0.5465332627435959,0.5298797859272687,0.21451369797736705,0.130373088354299
614,water,0.5017241379310345,0.45517241379310347,0.5193869259951305,0.46358974358974364,0.47883681792231164,0.42995089510662365
614,lick_or_not,0.506896551724138,0.4413793103448276,0.5145110125118315,0.45406593406593404,0.48440791457462196,0.40528801773459583
615,context,0.26724137931034486,0.18620689655172412,0.5287270678825545,0.5281510619433961,0.17915546625979392,0.11727372244613624
615,water,0.5051724137931034,0.5241379310344827,0.5229578591246249,0.5275457875457874,0.48596654814749646,0.5072288989195242
615,lick_or_not,0.5362068965517242,0.5172413793103449,0.5338370134813242,0.5361172161172161,0.500982779527056,0.4877731668609913
616,context,0.27586206896551724,0.16551724137931034,0.5234889301875596,0.4152489028896351,0.20320717377493444,0.10414040425324256
616,water,0.5137931034482759,0.4344827586206897,0.5119523243304456,0.41585164835164845,0.493007947223523,0.3998650929685412
616,lick_or_not,0.5224137931034483,0.44827586206896547,0.5115391564422656,0.42442307692307696,0.4548838664583255,0.3861197039409081
617,context,0.33448275862068966,0.2206896551724138,0.6205403569052432,0.5921731048636083,0.2491446270332915,0.1502199192217341
617,water,0.5982758620689654,0.5862068965517241,0.6747812269973388,0.6848901098901099,0.5870984971280586,0.5729504944497448
617,lick_or_not,0.6120689655172414,0.6,0.6882733092834064,0.6982234432234431,0.5998677809334426,0.5833315166448599
618,context,0.33793103448275863,0.26206896551724135,0.5870017283573459,0.5655554383323261,0.25764426492160386,0.18416356782962953
618,water,0.5965517241379311,0.5862068965517241,0.6395688239624031,0.6470238095238094,0.5932575361374537,0.5697044300902523
618,lick_or_not,0.6017241379310344,0.5793103448275861,0.6443876373050362,0.6527380952380952,0.5969648046896397,0.5637905105647041
619,context,0.29310344827586204,0.20689655172413796,0.5372169134759484,0.5279696738552573,0.23676699165816384,0.16771525048027663
619,water,0.5172413793103448,0.5103448275862068,0.5470904110752506,0.5460347985347985,0.5106078998807376,0.5051412402995862
619,lick_or_not,0.5103448275862068,0.5034482758620689,0.5495334978854662,0.5479395604395604,0.5076532620010015,0.5008851851399126
620,context,0.3120689655172414,0.2206896551724138,0.5560906436045668,0.5334980649912,0.2390086002678382,0.16497438146692467
620,water,0.5793103448275863,0.5379310344827586,0.5859272549685748,0.5850824175824175,0.5345908954429219,0.48406848406848413
620,lick_or_not,0.5327586206896552,0.47586206896551725,0.5759386525322961,0.5793681318681319,0.46907492523011224,0.3955827233867161
621,context,0.3068965517241379,0.2206896551724138,0.5539373963930376,0.5349518402395976,0.2430731519843798,0.1503872745524288
621,water,0.5189655172413794,0.496551724137931,0.5406119415661627,0.5392582417582418,0.5017374291037626,0.47264854980372223
621,lick_or_not,0.5155172413793103,0.46896551724137936,0.5355012387374248,0.45830586080586083,0.4750514214029632,0.4185496022042455
622,context,0.3844827586206897,0.2896551724137931,0.6982880598338855,0.6877727726760907,0.3182577095660083,0.21091720222619167
622,water,0.753448275862069,0.7517241379310344,0.7948920644357623,0.8035897435897436,0.7527350245932743,0.7478532951306563
622,lick_or_not,0.7396551724137931,0.7379310344827587,0.7937681448426483,0.8026373626373626,0.7391419593750754,0.7341228381974139
623,context,0.3086206896551725,0.2068965517241379,0.586256508733897,0.6120041969218171,0.21575394759032096,0.13235397838839855
623,water,0.6275862068965516,0.6068965517241379,0.6405793131759243,0.6546978021978023,0.6225755654192432,0.5975980571370875
